frame,x1,y1,x2,y2,confidence,class
36,798,175,827,220,0.9072,player
36,762,387,799,440,0.9067,player
36,1103,482,1126,538,0.9065,player
36,721,349,757,403,0.9036,player
36,892,181,930,225,0.9025,player
36,611,135,641,177,0.9022,player
36,928,227,957,269,0.8819,player
36,466,217,500,268,0.8749,player
36,348,400,388,450,0.8661,player
36,344,367,390,419,0.8165,player
37,283,694,326,766,0.9425,player
37,1334,783,1368,855,0.9247,player
37,1652,474,1694,534,0.924,player
37,1155,370,1187,423,0.9219,player
37,469,218,500,270,0.9182,player
37,337,473,373,534,0.916,player
37,1025,286,1057,342,0.9153,player
37,1103,481,1129,537,0.9113,player
37,1684,346,1724,406,0.91,player
37,800,553,844,611,0.9071,player
37,613,136,645,178,0.9061,player
37,767,388,799,442,0.9045,player
37,892,184,930,227,0.904,player
37,754,260,795,308,0.9038,player
37,966,175,998,219,0.9018,player
37,724,352,754,403,0.8987,player
37,798,176,816,222,0.8963,player
37,927,229,960,270,0.8951,player
37,353,399,390,449,0.8823,player
37,1490,256,1519,306,0.8813,player
37,347,370,388,424,0.8191,player
38,470,219,504,272,0.9291,player
38,284,689,331,758,0.926,player
38,1334,781,1372,853,0.9246,player
38,1653,474,1694,534,0.9202,player
38,1030,288,1063,343,0.9181,player
38,340,471,382,532,0.9149,player
38,1683,348,1724,407,0.9117,player
38,1156,371,1190,423,0.9096,player
38,1102,480,1133,537,0.9075,player
38,964,177,999,219,0.9065,player
38,895,186,928,229,0.9041,player
38,615,137,650,180,0.9037,player
38,795,179,821,223,0.9036,player
38,924,230,963,272,0.9031,player
38,752,262,791,310,0.8976,player
38,796,554,839,611,0.8963,player
38,770,388,797,442,0.8956,player
38,723,351,751,403,0.8879,player
38,1492,259,1516,306,0.8841,player
38,352,388,395,448,0.8813,player
38,348,371,393,438,0.7698,player
38,543,103,566,141,0.3591,player
39,1035,289,1066,344,0.926,player
39,1332,781,1374,850,0.9252,player
39,286,685,330,751,0.9241,player
39,792,179,824,223,0.9217,player
39,473,219,510,273,0.919,player
39,796,552,831,611,0.9189,player
39,1101,479,1135,535,0.9171,player
39,342,469,386,526,0.9165,player
39,722,351,754,404,0.914,player
39,1684,349,1724,409,0.9083,player
39,1655,477,1690,535,0.908,player
39,1158,373,1192,426,0.9051,player
39,962,179,998,219,0.9046,player
39,772,387,793,443,0.8934,player
39,926,232,962,273,0.8934,player
39,1492,261,1513,309,0.8881,player
39,754,263,784,313,0.8871,player
39,355,395,399,448,0.8739,player
39,897,188,923,230,0.8704,player
39,619,141,651,182,0.8671,player
39,348,371,398,428,0.6509,player
39,350,376,401,449,0.3646,player
39,1653,468,1689,544,0.2878,player
40,1333,781,1376,849,0.9249,player
40,479,219,516,272,0.9225,player
40,1101,479,1136,535,0.9221,player
40,963,179,995,222,0.9209,player
40,795,550,829,611,0.92,player
40,723,350,760,402,0.915,player
40,344,467,388,524,0.9136,player
40,787,180,824,220,0.9122,player
40,1041,289,1071,345,0.9122,player
40,288,683,324,749,0.9082,player
40,1657,479,1686,535,0.9026,player
40,1164,373,1193,427,0.9015,player
40,1492,262,1514,310,0.899,player
40,1688,351,1721,409,0.8976,player
40,773,386,799,443,0.8948,player
40,929,233,960,276,0.8937,player
40,753,266,774,313,0.8924,player
40,897,190,921,231,0.8834,player
40,623,144,650,185,0.881,player
40,352,386,400,448,0.8685,player
40,349,371,401,439,0.7203,player
41,289,681,320,749,0.9162,player
41,1046,289,1073,344,0.9157,player
41,793,548,832,609,0.9147,player
41,724,349,765,401,0.9141,player
41,787,180,818,223,0.9125,player
41,1104,480,1131,536,0.912,player
41,481,219,521,272,0.9117,player
41,1338,781,1376,847,0.9113,player
41,1493,261,1518,309,0.9043,player
41,1658,480,1683,535,0.9018,player
41,752,265,776,312,0.8971,player
41,965,181,991,226,0.897,player
41,622,145,647,187,0.8917,player
41,348,467,385,524,0.8896,player
41,356,397,400,450,0.888,player
41,896,189,924,231,0.8868,player
41,1167,374,1191,427,0.8819,player
41,1693,352,1719,410,0.8805,player
41,774,385,801,442,0.877,player
41,931,234,955,276,0.8496,player
41,549,105,582,145,0.7534,player
41,350,370,380,421,0.6144,player
41,1655,477,1683,546,0.2913,player
42,790,547,835,605,0.9291,player
42,747,266,781,311,0.9278,player
42,481,221,524,272,0.9186,player
42,1493,261,1521,310,0.9186,player
42,788,181,812,226,0.9164,player
42,723,349,766,400,0.9093,player
42,1657,480,1682,537,0.9055,player
42,291,679,318,746,0.9053,player
42,1337,781,1375,846,0.905,player
42,350,467,383,525,0.9026,player
42,1104,481,1126,537,0.9023,player
42,621,145,650,189,0.8991,player
42,1053,289,1075,343,0.8967,player
42,896,190,929,232,0.8958,player
42,1695,353,1715,411,0.8953,player
42,773,384,807,439,0.8944,player
42,356,395,395,451,0.8933,player
42,963,180,984,225,0.892,player
42,1169,375,1190,427,0.8778,player
42,932,234,952,277,0.8685,player
42,348,369,377,420,0.7801,player
42,1654,478,1683,548,0.2647,player
43,292,673,325,743,0.9397,player
43,1491,262,1523,310,0.9288,player
43,786,545,834,603,0.9275,player
43,1655,480,1686,536,0.9155,player
43,485,223,525,273,0.9139,player
43,743,268,781,310,0.9132,player
43,1337,780,1371,846,0.9085,player
43,352,466,381,524,0.9083,player
43,1103,481,1125,536,0.9051,player
43,1059,289,1076,344,0.9004,player
43,774,384,811,439,0.9003,player
43,1694,352,1715,411,0.8999,player
43,725,349,764,401,0.899,player
43,894,190,931,233,0.8925,player
43,931,235,958,277,0.8916,player
43,961,181,986,226,0.8904,player
43,364,397,395,451,0.89,player
43,624,147,656,189,0.8876,player
43,786,183,806,227,0.8816,player
43,1169,374,1189,427,0.8553,player
43,348,368,375,423,0.847,player
43,555,100,584,146,0.7107,player
43,1652,473,1685,548,0.2713,player
44,788,546,828,602,0.9282,player
44,1654,480,1687,537,0.9233,player
44,1489,264,1524,312,0.92,player
44,293,670,331,736,0.9184,player
44,740,269,782,311,0.9158,player
44,1101,481,1129,536,0.9152,player
44,356,466,384,524,0.9106,player
44,1337,777,1371,845,0.9104,player
44,779,384,811,436,0.9079,player
44,625,149,658,191,0.9062,player
44,785,184,811,229,0.9052,player
44,931,236,963,278,0.9042,player
44,1693,353,1719,412,0.9037,player
44,960,184,991,227,0.9008,player
44,893,193,930,234,0.9003,player
44,489,224,525,276,0.8992,player
44,1170,375,1195,428,0.8977,player
44,1062,291,1079,344,0.8955,player
44,729,351,760,403,0.892,player
44,348,368,376,425,0.8639,player
44,366,395,397,450,0.8561,player
44,560,113,583,147,0.3806,player
45,1652,480,1690,538,0.9273,player
45,740,267,776,313,0.9213,player
45,1099,480,1132,534,0.9213,player
45,782,185,814,229,0.9151,player
45,294,667,334,729,0.9145,player
45,958,185,993,227,0.9122,player
45,1337,774,1372,844,0.9105,player
45,1173,375,1198,428,0.9102,player
45,1490,265,1524,313,0.91,player
45,895,193,927,237,0.9096,player
45,1689,353,1722,413,0.9075,player
45,358,463,391,522,0.9075,player
45,930,238,964,279,0.9073,player
45,783,384,811,436,0.9043,player
45,622,151,661,192,0.9018,player
45,789,545,822,601,0.9004,player
45,1065,292,1083,345,0.8794,player
45,365,397,401,447,0.8775,player
45,349,370,377,428,0.869,player
45,731,352,757,403,0.8471,player
45,494,226,521,276,0.8375,player
45,562,116,585,148,0.7256,player
46,1650,480,1690,537,0.9288,player
46,360,462,397,519,0.9263,player
46,1068,292,1088,346,0.9225,player
46,1098,480,1134,532,0.9206,player
46,932,239,963,282,0.9185,player
46,296,662,334,723,0.9184,player
46,1174,376,1203,428,0.9154,player
46,1340,771,1375,843,0.9151,player
46,498,226,524,276,0.9074,player
46,789,544,815,601,0.9067,player
46,1686,355,1723,413,0.9062,player
46,787,385,809,435,0.9001,player
46,742,267,771,314,0.8995,player
46,629,153,660,193,0.8988,player
46,1494,268,1521,316,0.8936,player
46,775,187,815,228,0.8923,player
46,733,352,755,404,0.8898,player
46,897,195,925,238,0.8845,player
46,956,188,988,228,0.8726,player
46,365,397,404,446,0.8708,player
46,353,371,376,424,0.8563,player
46,565,113,588,150,0.2514,player
47,1340,769,1378,841,0.93,player
47,1648,481,1690,538,0.9285,player
47,1174,377,1208,429,0.926,player
47,934,241,962,285,0.9244,player
47,1097,479,1134,533,0.9199,player
47,362,460,403,516,0.9134,player
47,1068,292,1094,346,0.9132,player
47,296,661,331,721,0.9094,player
47,786,542,820,600,0.9085,player
47,502,227,529,276,0.9041,player
47,740,267,765,316,0.9024,player
47,789,385,809,437,0.9016,player
47,1685,357,1724,414,0.9015,player
47,957,188,987,230,0.8961,player
47,637,155,657,196,0.8902,player
47,732,352,761,403,0.8865,player
47,365,397,409,447,0.8822,player
47,777,188,811,230,0.8777,player
47,1498,271,1518,318,0.8707,player
47,898,196,921,239,0.8616,player
47,356,372,379,421,0.8234,player
47,567,110,595,152,0.7996,player
48,1342,768,1380,839,0.9405,player
48,1176,379,1210,430,0.9307,player
48,297,657,329,720,0.9235,player
48,1070,296,1100,348,0.9189,player
48,363,460,405,513,0.9168,player
48,1100,480,1132,534,0.9165,player
48,785,540,824,599,0.9161,player
48,740,267,767,316,0.915,player
48,1651,483,1687,540,0.9115,player
48,789,385,814,437,0.91,player
48,732,351,765,403,0.9097,player
48,1689,358,1725,416,0.9042,player
48,505,227,535,276,0.9034,player
48,936,244,957,286,0.9017,player
48,1499,271,1518,320,0.8965,player
48,780,191,802,235,0.8923,player
48,960,190,984,232,0.8912,player
48,366,397,408,447,0.8848,player
48,640,158,656,198,0.8815,player
48,358,372,379,418,0.8132,player
48,898,196,925,239,0.812,player
49,298,653,334,718,0.9378,player
49,780,539,828,592,0.9315,player
49,1344,767,1382,837,0.9315,player
49,1074,295,1106,348,0.9217,player
49,1180,380,1212,432,0.9208,player
49,738,267,771,313,0.9195,player
49,732,351,771,402,0.9156,player
49,936,245,958,285,0.9146,player
49,790,384,820,435,0.9114,player
49,509,228,541,277,0.91,player
49,368,459,404,512,0.9091,player
49,1101,481,1127,534,0.9071,player
49,1500,272,1519,320,0.905,player
49,1695,360,1723,417,0.9043,player
49,898,196,932,240,0.9042,player
49,1654,484,1683,540,0.8999,player
49,631,159,662,200,0.8923,player
49,780,192,799,235,0.8914,player
49,368,397,407,451,0.8875,player
49,960,190,978,233,0.8818,player
49,358,371,380,421,0.8372,player
50,302,648,341,715,0.9396,player
50,791,383,825,432,0.9274,player
50,936,243,965,287,0.922,player
50,901,196,936,240,0.9217,player
50,1082,296,1113,349,0.9206,player
50,635,160,670,202,0.9167,player
50,732,351,775,401,0.9166,player
50,777,538,828,589,0.9137,player
50,513,228,549,278,0.9123,player
50,1655,484,1680,541,0.9119,player
50,1102,482,1126,534,0.9079,player
50,1349,767,1383,836,0.9074,player
50,1503,272,1523,320,0.9028,player
50,737,267,773,311,0.9009,player
50,959,190,985,233,0.8969,player
50,1699,361,1720,416,0.8937,player
50,779,191,806,235,0.8893,player
50,369,459,402,512,0.8839,player
50,376,397,405,452,0.8802,player
50,359,370,383,427,0.8799,player
50,1186,382,1214,433,0.8349,player
51,305,643,349,708,0.9375,player
51,939,245,970,286,0.9267,player
51,515,230,554,278,0.9218,player
51,779,537,826,590,0.921,player
51,373,458,404,511,0.9202,player
51,637,160,676,203,0.9168,player
51,900,198,935,241,0.9162,player
51,1352,767,1381,834,0.916,player
51,1655,484,1682,541,0.9141,player
51,1088,296,1119,349,0.914,player
51,734,267,774,314,0.914,player
51,776,192,812,236,0.9099,player
51,1100,481,1131,535,0.9089,player
51,735,353,775,402,0.9078,player
51,797,383,831,432,0.9063,player
51,1503,273,1528,321,0.9007,player
51,960,190,990,233,0.8979,player
51,1701,362,1719,418,0.89,player
51,380,398,414,455,0.8856,player
51,358,370,388,426,0.8753,player
51,1191,382,1214,431,0.7967,player
52,307,639,351,699,0.9312,player
52,1101,480,1135,530,0.9218,player
52,1094,297,1125,350,0.9185,player
52,774,193,810,232,0.9172,player
52,375,455,410,510,0.916,player
52,1656,483,1685,541,0.9106,player
52,1502,273,1532,323,0.9104,player
52,518,232,558,281,0.9082,player
52,1354,766,1379,832,0.9071,player
52,785,537,819,590,0.906,player
52,958,191,993,234,0.9053,player
52,904,199,935,243,0.9035,player
52,799,383,834,432,0.9017,player
52,736,267,769,314,0.9016,player
52,1702,362,1723,418,0.8958,player
52,740,353,772,404,0.8949,player
52,938,246,971,288,0.8921,player
52,383,398,420,457,0.8909,player
52,640,163,677,204,0.8871,player
52,360,371,389,428,0.8782,player
52,1194,382,1213,432,0.8335,player
53,311,636,348,697,0.9278,player
53,1100,480,1136,530,0.9249,player
53,1656,483,1689,540,0.9233,player
53,804,383,836,432,0.9224,player
53,377,453,417,508,0.9212,player
53,782,535,816,591,0.9195,player
53,1701,361,1728,420,0.9159,player
53,776,193,806,235,0.9158,player
53,1196,383,1216,431,0.9122,player
53,1102,298,1128,350,0.9114,player
53,381,401,420,455,0.9067,player
53,958,193,991,234,0.9062,player
53,1504,275,1534,322,0.9056,player
53,1356,764,1381,832,0.904,player
53,524,233,560,282,0.9032,player
53,739,355,771,404,0.9011,player
53,908,201,932,245,0.888,player
53,938,247,974,290,0.882,player
53,367,372,390,429,0.8747,player
53,740,268,762,316,0.8562,player
53,648,165,679,207,0.8321,player
54,1654,483,1692,540,0.9307,player
54,782,532,814,591,0.9255,player
54,1101,480,1136,530,0.9247,player
54,1699,362,1734,421,0.9206,player
54,316,634,345,697,0.9205,player
54,1199,382,1223,432,0.9171,player
54,1358,761,1387,830,0.9146,player
54,960,193,987,237,0.9085,player
54,811,384,835,431,0.9085,player
54,383,451,426,504,0.9018,player
54,1505,277,1537,325,0.8994,player
54,529,236,564,282,0.8992,player
54,1110,299,1133,350,0.8985,player
54,383,399,424,454,0.8936,player
54,741,355,769,404,0.8912,player
54,910,202,930,246,0.8884,player
54,781,195,802,237,0.8882,player
54,739,268,761,315,0.8874,player
54,944,248,974,291,0.8766,player
54,368,372,391,428,0.8757,player
54,658,166,680,209,0.7769,player
55,1701,363,1738,421,0.9354,player
55,782,530,819,589,0.9262,player
55,320,632,346,695,0.9247,player
55,1653,484,1695,541,0.9242,player
55,1361,759,1392,828,0.92,player
55,1202,383,1229,432,0.9187,player
55,1102,480,1133,529,0.9182,player
55,1117,298,1136,351,0.9158,player
55,740,267,767,315,0.9059,player
55,386,453,430,502,0.9042,player
55,815,383,832,431,0.9038,player
55,386,401,426,453,0.9026,player
55,533,236,563,282,0.8929,player
55,745,353,774,403,0.8916,player
55,1510,280,1539,327,0.8889,player
55,912,201,935,245,0.8879,player
55,781,196,799,238,0.8862,player
55,965,195,985,239,0.884,player
55,370,372,395,423,0.8256,player
55,948,249,974,294,0.8131,player
56,324,628,353,692,0.9293,player
56,1204,385,1235,433,0.9265,player
56,1703,366,1742,422,0.9243,player
56,783,529,823,586,0.9237,player
56,1653,485,1696,541,0.9228,player
56,1102,481,1129,531,0.9208,player
56,739,269,771,313,0.9195,player
56,1361,758,1397,828,0.9192,player
56,780,196,807,239,0.9125,player
56,817,382,839,431,0.9096,player
56,747,353,781,401,0.9065,player
56,913,202,939,242,0.9002,player
56,390,452,430,501,0.8994,player
56,1123,301,1139,352,0.8968,player
56,662,172,688,211,0.8899,player
56,967,197,985,240,0.8869,player
56,1517,282,1540,328,0.8857,player
56,536,236,564,283,0.8547,player
56,395,401,424,452,0.8476,player
56,373,372,397,420,0.8089,player
56,950,250,973,295,0.6641,player
57,1361,758,1402,826,0.931,player
57,327,624,361,687,0.9303,player
57,1102,482,1135,529,0.9289,player
57,782,528,826,582,0.9261,player
57,737,269,775,313,0.9137,player
57,1208,385,1240,435,0.9137,player
57,1711,368,1744,424,0.9137,player
57,777,197,811,239,0.9099,player
57,540,236,573,282,0.9051,player
57,914,203,944,246,0.904,player
57,750,353,786,401,0.9028,player
57,374,371,400,424,0.9025,player
57,664,171,693,213,0.9024,player
57,821,381,845,431,0.9022,player
57,1661,487,1696,543,0.8964,player
57,964,198,991,240,0.8934,player
57,952,250,975,294,0.8902,player
57,1520,284,1539,330,0.8858,player
57,394,449,428,502,0.8732,player
57,1130,301,1145,353,0.872,player
57,398,401,423,451,0.8344,player
58,1102,482,1140,530,0.9359,player
58,1363,758,1407,825,0.9292,player
58,1213,386,1244,436,0.9214,player
58,329,620,367,681,0.9186,player
58,965,197,993,239,0.9171,player
58,824,380,850,429,0.9167,player
58,1714,370,1744,423,0.9153,player
58,733,269,774,313,0.9153,player
58,782,527,822,581,0.9097,player
58,774,198,813,238,0.9095,player
58,749,352,788,399,0.909,player
58,914,204,946,248,0.9086,player
58,953,249,981,294,0.9068,player
58,545,236,580,283,0.9039,player
58,376,372,401,423,0.9016,player
58,1135,301,1151,352,0.8885,player
58,667,173,697,216,0.886,player
58,1665,488,1686,544,0.8682,player
58,398,449,426,501,0.863,player
58,1522,284,1541,330,0.8551,player
58,401,398,426,450,0.8414,player
58,1662,488,1689,555,0.3313,player
59,1102,482,1142,529,0.9264,player
59,331,618,367,674,0.9158,player
59,1369,758,1408,823,0.913,player
59,954,251,985,295,0.9104,player
59,550,235,585,284,0.9102,player
59,1219,388,1245,437,0.9091,player
59,738,269,774,315,0.9081,player
59,784,527,818,582,0.9057,player
59,378,372,402,423,0.9049,player
59,964,199,996,240,0.9042,player
59,915,205,947,249,0.904,player
59,402,446,428,501,0.902,player
59,777,198,810,241,0.896,player
59,1722,371,1744,424,0.8924,player
59,1137,302,1158,354,0.8794,player
59,826,380,854,429,0.8757,player
59,401,396,431,447,0.8738,player
59,670,175,700,217,0.8719,player
59,754,351,784,399,0.8595,player
59,1667,488,1692,544,0.6967,player
60,405,395,438,446,0.9242,player
60,1101,483,1141,529,0.9236,player
60,830,379,859,429,0.9153,player
60,332,614,365,673,0.9152,player
60,962,199,997,240,0.9135,player
60,1373,758,1408,822,0.9128,player
60,405,446,435,499,0.91,player
60,553,236,590,285,0.9097,player
60,1524,285,1552,331,0.9084,player
60,1223,388,1247,436,0.9049,player
60,784,526,813,581,0.9048,player
60,952,252,989,296,0.9037,player
60,743,268,769,317,0.8933,player
60,783,200,801,243,0.8922,player
60,382,373,407,425,0.8919,player
60,1725,370,1744,425,0.8911,player
60,920,205,945,251,0.8828,player
60,672,175,699,221,0.8777,player
60,1139,301,1165,354,0.8371,player
60,1667,488,1691,544,0.7091,player
60,757,353,782,403,0.6344,player
61,1101,484,1137,529,0.9224,player
61,1525,284,1556,331,0.9168,player
61,411,392,441,444,0.916,player
61,337,612,364,673,0.9149,player
61,1375,757,1406,822,0.9131,player
61,408,444,443,497,0.9111,player
61,1143,303,1172,355,0.9105,player
61,1666,488,1695,543,0.9092,player
61,782,200,801,244,0.905,player
61,956,253,990,297,0.9049,player
61,1227,389,1246,438,0.903,player
61,1727,372,1748,427,0.8989,player
61,786,526,812,581,0.8981,player
61,678,178,698,223,0.8961,player
61,967,201,995,243,0.8946,player
61,558,236,596,286,0.8927,player
61,835,379,859,429,0.8925,player
61,385,375,409,424,0.89,player
61,744,269,763,315,0.882,player
61,924,207,945,251,0.8752,player
61,760,353,782,402,0.7717,player
62,338,607,370,670,0.9272,player
62,1667,488,1700,544,0.924,player
62,1375,756,1403,821,0.9216,player
62,1526,286,1559,332,0.919,player
62,1102,484,1130,528,0.9168,player
62,1230,388,1250,438,0.9127,player
62,785,524,818,580,0.9117,player
62,741,269,767,316,0.9114,player
62,781,202,808,243,0.9094,player
62,1727,372,1752,427,0.9065,player
62,959,255,988,300,0.9037,player
62,1149,305,1178,356,0.9027,player
62,388,375,411,424,0.8981,player
62,410,442,447,493,0.8931,player
62,562,239,598,288,0.8871,player
62,925,208,944,252,0.8851,player
62,973,202,992,244,0.8844,player
62,763,354,786,401,0.8782,player
62,839,380,858,430,0.8649,player
62,682,179,705,222,0.848,player
62,419,392,444,441,0.6487,player
63,783,522,824,578,0.9278,player
63,1378,753,1408,820,0.9268,player
63,1665,488,1703,544,0.9216,player
63,1529,288,1561,333,0.9205,player
63,341,602,377,666,0.9188,player
63,1156,304,1185,356,0.9176,player
63,1725,372,1756,428,0.9124,player
63,1233,387,1256,438,0.9118,player
63,1101,482,1133,530,0.9109,player
63,762,351,792,402,0.9094,player
63,742,270,771,313,0.9067,player
63,777,203,811,241,0.9061,player
63,386,375,418,427,0.9059,player
63,565,242,599,288,0.9054,player
63,410,441,450,491,0.9039,player
63,683,181,713,224,0.9017,player
63,841,381,862,431,0.8904,player
63,421,390,453,440,0.8827,player
63,924,207,950,252,0.878,player
63,964,257,985,300,0.8746,player
63,973,204,990,245,0.8634,player
64,779,520,827,573,0.9331,player
64,1103,481,1138,528,0.9309,player
64,1380,751,1412,819,0.9295,player
64,344,600,383,660,0.9248,player
64,1662,489,1706,543,0.9226,player
64,1725,373,1761,429,0.9222,player
64,741,269,775,312,0.9186,player
64,763,352,797,399,0.9145,player
64,571,241,598,287,0.9127,player
64,384,374,424,430,0.9097,player
64,1533,291,1560,336,0.9085,player
64,685,182,717,226,0.9074,player
64,1162,306,1191,357,0.9037,player
64,428,386,461,440,0.9019,player
64,413,440,450,492,0.9001,player
64,844,379,867,429,0.8987,player
64,1237,387,1261,438,0.8883,player
64,927,208,955,253,0.8848,player
64,774,203,810,242,0.8814,player
64,965,256,984,300,0.8618,player
64,971,203,994,247,0.8489,player
65,1381,749,1415,818,0.9306,player
65,1236,388,1265,440,0.9279,player
65,1728,375,1762,430,0.9261,player
65,1102,480,1138,526,0.9256,player
65,762,351,801,399,0.9251,player
65,778,519,826,571,0.922,player
65,347,596,387,651,0.9187,player
65,1665,491,1705,542,0.9165,player
65,739,270,777,314,0.9164,player
65,574,242,602,288,0.9147,player
65,1169,305,1195,356,0.9114,player
65,384,375,424,432,0.9077,player
65,847,379,873,429,0.9027,player
65,1538,291,1559,336,0.898,player
65,432,384,465,435,0.8963,player
65,780,203,807,244,0.8942,player
65,414,441,447,491,0.8932,player
65,970,204,999,246,0.8857,player
65,689,185,717,227,0.8828,player
65,964,256,988,300,0.8825,player
65,926,209,958,253,0.8816,player
66,1382,747,1419,815,0.9322,player
66,1237,388,1270,440,0.9268,player
66,581,242,609,287,0.9251,player
66,1100,477,1137,526,0.9219,player
66,1732,377,1762,431,0.9196,player
66,352,592,382,649,0.9168,player
66,761,352,800,398,0.9084,player
66,419,440,447,490,0.9073,player
66,778,520,824,572,0.9071,player
66,742,271,772,316,0.9045,player
66,848,379,879,427,0.9041,player
66,967,257,994,302,0.8952,player
66,1176,308,1196,356,0.8941,player
66,1664,492,1701,545,0.8897,player
66,1541,294,1559,338,0.8818,player
66,691,188,718,231,0.8814,player
66,968,204,1003,247,0.8686,player
66,782,205,801,247,0.8662,player
66,924,211,956,255,0.8644,player
66,437,383,464,431,0.8608,player
66,389,381,424,433,0.8598,player
67,1383,747,1421,813,0.9299,player
67,1242,391,1271,440,0.9219,player
67,422,437,453,489,0.9196,player
67,355,590,381,649,0.912,player
67,764,354,802,399,0.9099,player
67,1736,379,1761,432,0.9052,player
67,850,379,881,425,0.902,player
67,771,520,819,572,0.9009,player
67,1100,476,1122,527,0.9001,player
67,584,243,617,290,0.8945,player
67,444,382,466,428,0.8883,player
67,781,205,801,248,0.8883,player
67,1181,308,1199,358,0.8875,player
67,1542,293,1558,339,0.8871,player
67,1665,492,1699,545,0.8855,player
67,397,383,423,431,0.8851,player
67,966,259,997,302,0.8825,player
67,744,273,766,318,0.8797,player
67,693,189,718,232,0.8759,player
67,929,213,954,257,0.87,player
67,969,207,997,246,0.8184,player
67,645,135,664,170,0.6076,player
68,1387,747,1421,811,0.9241,player
68,423,435,460,488,0.9235,player
68,1740,380,1760,433,0.9206,player
68,587,243,622,291,0.9164,player
68,358,588,382,648,0.9158,player
68,1247,392,1272,441,0.9126,player
68,1099,477,1121,526,0.9009,player
68,771,519,813,571,0.8961,player
68,1542,293,1562,339,0.8952,player
68,768,352,799,402,0.8936,player
68,854,379,884,426,0.8818,player
68,963,260,1000,303,0.8812,player
68,696,189,720,233,0.8799,player
68,743,273,763,318,0.8713,player
68,779,207,805,247,0.8667,player
68,933,216,951,258,0.8628,player
68,1185,308,1202,358,0.8471,player
68,401,379,421,432,0.8374,player
68,449,380,467,427,0.8372,player
68,1667,493,1693,547,0.8362,player
68,970,208,996,250,0.8274,player
68,648,129,671,169,0.6051,player
69,426,432,465,483,0.9372,player
69,1389,747,1419,810,0.9233,player
69,1741,381,1760,434,0.9208,player
69,589,244,625,292,0.9135,player
69,770,516,813,571,0.9132,player
69,359,584,388,644,0.913,player
69,400,379,425,432,0.9118,player
69,1097,476,1124,525,0.9078,player
69,1249,392,1271,441,0.9045,player
69,1543,294,1565,340,0.9037,player
69,774,207,808,248,0.8962,player
69,859,379,883,427,0.8925,player
69,770,352,796,401,0.889,player
69,696,190,724,233,0.8861,player
69,742,272,767,317,0.8858,player
69,964,262,1000,306,0.8813,player
69,933,216,949,259,0.8619,player
69,446,377,473,429,0.8578,player
69,972,210,994,253,0.836,player
69,1666,490,1691,548,0.5942,player
69,652,131,674,170,0.5742,player
70,427,432,465,480,0.9374,player
70,360,580,393,638,0.9271,player
70,1741,380,1761,434,0.9262,player
70,1094,474,1127,524,0.92,player
70,1540,294,1569,342,0.9199,player
70,1391,746,1415,807,0.9199,player
70,400,378,429,428,0.9174,player
70,769,514,816,569,0.9138,player
70,592,246,627,294,0.9104,player
70,696,192,725,235,0.9022,player
70,740,272,771,315,0.9018,player
70,772,207,807,248,0.9016,player
70,1251,393,1268,441,0.9006,player
70,770,353,794,401,0.8989,player
70,1667,487,1694,548,0.8887,player
70,863,379,880,427,0.8861,player
70,451,376,480,424,0.8715,player
70,932,216,954,258,0.8599,player
70,972,210,991,254,0.8397,player
70,968,263,997,307,0.8382,player
70,1095,469,1129,534,0.2909,player
71,1090,474,1128,523,0.9249,player
71,363,577,397,633,0.9248,player
71,427,431,465,481,0.9223,player
71,399,378,432,424,0.9209,player
71,1539,296,1570,342,0.9193,player
71,768,513,817,566,0.9146,player
71,736,272,771,315,0.914,player
71,1391,743,1413,808,0.913,player
71,931,217,957,259,0.9083,player
71,693,192,724,237,0.9071,player
71,770,352,798,402,0.9061,player
71,1252,392,1272,441,0.9053,player
71,594,248,628,295,0.9049,player
71,1193,310,1215,361,0.898,player
71,1739,380,1765,435,0.8975,player
71,1666,490,1696,547,0.8915,player
71,776,211,803,250,0.8818,player
71,864,378,883,427,0.8706,player
71,972,265,994,308,0.8608,player
71,967,211,993,254,0.8585,player
71,455,374,483,421,0.7555,player
72,732,271,771,314,0.9273,player
72,769,351,801,399,0.9201,player
72,365,574,395,628,0.9181,player
72,1392,742,1417,806,0.916,player
72,1736,381,1768,436,0.9149,player
72,769,512,817,564,0.9134,player
72,431,431,459,481,0.9133,player
72,1541,297,1573,343,0.9132,player
72,930,217,961,260,0.9127,player
72,1192,310,1220,362,0.9092,player
72,1088,474,1126,522,0.9074,player
72,693,194,722,239,0.9063,player
72,403,377,434,425,0.9044,player
72,594,250,627,295,0.9038,player
72,1255,393,1275,441,0.9027,player
72,865,376,886,427,0.8881,player
72,966,211,995,254,0.8786,player
72,1664,491,1696,545,0.8749,player
72,973,266,992,309,0.8746,player
72,777,211,794,252,0.8727,player
72,459,371,481,416,0.8162,player
73,767,350,803,396,0.927,player
73,1255,393,1280,441,0.9145,player
73,1196,310,1224,361,0.9119,player
73,865,374,890,425,0.9118,player
73,733,272,767,316,0.9116,player
73,1736,381,1771,436,0.9106,player
73,1543,299,1573,345,0.9078,player
73,767,512,814,563,0.9076,player
73,594,249,625,295,0.9061,player
73,1659,491,1689,544,0.906,player
73,1086,473,1119,522,0.9049,player
73,432,431,454,481,0.9047,player
73,407,375,432,425,0.9046,player
73,1392,739,1420,805,0.904,player
73,364,571,391,628,0.9035,player
73,701,196,720,240,0.8995,player
73,926,217,955,259,0.8915,player
