frame,x1,y1,x2,y2,confidence,class
68,1534,600,1580,674,0.7909,player
68,1511,503,1559,582,0.7614,player
68,1534,576,1580,669,0.7536,player
68,1342,515,1393,579,0.7395,player
69,1382,698,1436,816,0.9246,player
69,894,604,958,706,0.9163,player
69,733,640,790,748,0.9128,player
69,1461,515,1520,597,0.9108,player
69,1154,543,1206,641,0.8828,player
69,1538,577,1579,676,0.8819,player
69,1356,524,1451,592,0.8694,player
69,1453,469,1493,547,0.8582,player
69,1519,500,1565,575,0.8196,player
69,1343,518,1394,589,0.7519,player
69,1174,541,1211,639,0.7421,player
69,661,547,705,637,0.5405,player
69,1182,538,1214,624,0.4784,player
69,1345,519,1413,588,0.4061,player
70,1376,691,1440,817,0.9337,player
70,897,603,947,705,0.9211,player
70,733,639,791,746,0.9163,player
70,1462,515,1518,597,0.9111,player
70,1534,576,1568,676,0.9092,player
70,1527,497,1569,568,0.9067,player
70,1451,472,1489,544,0.8793,player
70,1159,541,1207,644,0.8761,player
70,1351,522,1451,593,0.8368,player
70,669,548,711,636,0.7939,player
70,1191,540,1217,629,0.7782,player
70,1348,520,1395,584,0.6936,player
70,1183,537,1220,627,0.2622,player
71,1363,690,1443,814,0.9287,player
71,732,639,787,741,0.927,player
71,897,603,943,704,0.9109,player
71,1528,574,1569,679,0.8953,player
71,1164,539,1206,639,0.8839,player
71,1450,476,1486,550,0.8664,player
71,678,553,720,638,0.8607,player
71,1537,495,1573,569,0.8545,player
71,1374,527,1447,593,0.8405,player
71,1468,522,1513,596,0.8063,player
71,1195,537,1225,628,0.7681,player
71,1353,521,1414,579,0.7086,player
71,1353,521,1393,576,0.6384,player
71,1446,482,1491,559,0.338,player
72,1355,690,1444,811,0.932,player
72,731,639,780,740,0.9314,player
72,1524,572,1572,677,0.9086,player
72,1542,494,1591,578,0.8992,player
72,896,604,943,703,0.8888,player
72,1453,477,1484,551,0.8727,player
72,1170,538,1210,642,0.8664,player
72,1389,530,1441,592,0.8622,player
72,684,556,727,638,0.8293,player
72,1472,536,1508,597,0.8126,player
72,1199,540,1232,636,0.8054,player
72,1362,521,1404,567,0.7917,player
72,1473,511,1506,589,0.7141,player
73,1353,691,1444,810,0.9377,player
73,1520,572,1579,677,0.9162,player
73,730,639,770,743,0.9151,player
73,895,604,944,703,0.9065,player
73,1546,492,1599,573,0.8877,player
73,1176,539,1211,641,0.8764,player
73,1204,534,1239,631,0.8637,player
73,693,562,735,639,0.8567,player
73,1446,476,1479,552,0.8544,player
73,1475,510,1507,596,0.8532,player
73,1367,523,1435,593,0.8118,player
74,1352,694,1438,812,0.9403,player
74,729,638,768,743,0.9228,player
74,1513,572,1576,667,0.9108,player
74,1368,519,1427,592,0.9072,player
74,887,606,944,704,0.9024,player
74,1441,472,1479,552,0.8986,player
74,1473,508,1509,594,0.8925,player
74,1209,532,1246,632,0.8726,player
74,1179,539,1217,641,0.8651,player
74,1547,492,1613,562,0.8577,player
74,702,562,743,637,0.8482,player
75,727,638,776,739,0.9177,player
75,1359,694,1432,812,0.9115,player
75,879,608,944,705,0.9112,player
75,1511,573,1578,669,0.9103,player
75,1369,516,1432,591,0.9082,player
75,1472,505,1514,595,0.9037,player
75,1440,474,1479,554,0.8934,player
75,1217,532,1255,637,0.8752,player
75,1180,542,1220,641,0.8638,player
75,709,565,751,640,0.8032,player
75,1551,491,1607,554,0.7514,player
75,1552,492,1624,559,0.4263,player
76,875,610,945,705,0.9286,player
76,1360,694,1423,811,0.9227,player
76,1510,574,1571,670,0.9222,player
76,1468,504,1519,593,0.9083,player
76,1373,514,1439,592,0.9047,player
76,1179,543,1227,642,0.9011,player
76,721,635,782,739,0.9006,player
76,1229,533,1263,633,0.8849,player
76,1437,472,1481,553,0.8753,player
76,1556,492,1611,570,0.8602,player
76,720,564,761,643,0.758,player
77,874,610,949,705,0.9294,player
77,1183,543,1236,642,0.9139,player
77,1378,510,1447,589,0.9103,player
77,1367,692,1419,812,0.9063,player
77,1513,576,1569,672,0.9052,player
77,724,637,780,733,0.9025,player
77,1240,535,1273,635,0.8922,player
77,1469,505,1526,592,0.8871,player
77,1434,471,1481,551,0.8596,player
77,1561,495,1616,586,0.8267,player
77,731,564,773,650,0.8229,player
77,5,422,35,498,0.4882,player
78,876,608,963,704,0.9358,player
78,1472,506,1533,593,0.9205,player
78,729,631,776,732,0.9137,player
78,1190,543,1246,642,0.9111,player
78,1570,497,1625,595,0.9039,player
78,1383,511,1457,587,0.902,player
78,1375,690,1421,812,0.9007,player
78,1521,575,1572,672,0.8909,player
78,1252,535,1285,635,0.8783,player
78,1437,473,1479,538,0.8572,player
78,745,563,784,641,0.7636,player
79,887,607,972,704,0.9288,player
79,1380,687,1427,812,0.9166,player
79,735,627,774,731,0.9115,player
79,1203,541,1260,642,0.9102,player
79,1480,507,1534,597,0.9047,player
79,1392,510,1468,589,0.9034,player
79,1263,534,1299,636,0.8966,player
79,1516,575,1572,673,0.8742,player
79,1442,475,1485,541,0.8422,player
79,1581,501,1627,580,0.8059,player
79,754,564,795,641,0.5816,player
79,362,616,397,673,0.2871,player
80,1378,686,1433,809,0.9268,player
80,897,605,978,705,0.9235,player
80,1217,541,1273,643,0.9177,player
80,740,625,782,731,0.9112,player
80,1521,573,1570,673,0.8944,player
80,1280,536,1314,636,0.8933,player
80,1492,509,1539,597,0.8899,player
80,1401,510,1474,590,0.8871,player
80,1593,501,1641,597,0.866,player
80,1451,477,1489,549,0.8267,player
80,770,562,813,641,0.5424,player
81,1377,688,1440,809,0.9225,player
81,1233,538,1284,641,0.9165,player
81,746,624,789,729,0.9072,player
81,1413,511,1480,591,0.9057,player
81,912,605,977,705,0.9039,player
81,1295,537,1330,638,0.9012,player
81,1534,571,1585,673,0.892,player
81,1605,502,1658,598,0.8889,player
81,1508,511,1546,597,0.885,player
81,1461,478,1491,542,0.8808,player
82,1385,688,1449,810,0.9169,player
82,1544,572,1598,676,0.913,player
82,1426,508,1484,591,0.9068,player
82,754,624,801,724,0.9027,player
82,1249,537,1297,642,0.9015,player
82,920,604,976,703,0.8993,player
82,1313,537,1346,639,0.8786,player
82,1616,502,1666,597,0.8735,player
82,1521,509,1548,595,0.8627,player
82,1464,477,1494,554,0.8596,player
83,1396,691,1456,810,0.9182,player
83,1538,571,1613,675,0.9138,player
83,1264,536,1306,641,0.9122,player
83,761,624,808,722,0.9,player
83,929,603,987,703,0.8952,player
83,1437,504,1487,590,0.895,player
83,1330,540,1364,640,0.8843,player
83,1530,508,1558,590,0.8769,player
83,1470,477,1509,553,0.864,player
83,1629,502,1683,591,0.8354,player
83,814,563,868,643,0.3397,player
84,1547,570,1622,673,0.9183,player
84,767,623,813,721,0.9071,player
84,1644,503,1694,596,0.9046,player
84,1409,691,1462,810,0.8982,player
84,1278,535,1315,642,0.8946,player
84,1451,501,1495,591,0.8822,player
84,937,603,991,704,0.8822,player
84,1349,540,1381,641,0.8782,player
84,1539,505,1572,595,0.8776,player
84,825,563,888,643,0.8565,player
84,1481,477,1521,553,0.8393,player
85,1420,690,1472,811,0.9113,player
85,775,621,817,715,0.907,player
85,1658,505,1710,598,0.9063,player
85,1367,542,1401,642,0.898,player
85,1558,570,1630,677,0.8962,player
85,945,605,992,706,0.8959,player
85,1545,508,1586,596,0.8896,player
85,1291,535,1324,642,0.8885,player
85,840,563,907,644,0.8769,player
85,1467,504,1511,593,0.8491,player
85,1491,476,1516,542,0.8406,player
86,1670,508,1727,598,0.9114,player
86,1553,506,1600,597,0.9105,player
86,1430,690,1480,811,0.91,player
86,782,620,830,714,0.9049,player
86,1573,567,1635,679,0.9019,player
86,955,607,999,706,0.8911,player
86,1480,499,1527,593,0.8855,player
86,1388,541,1420,642,0.8848,player
86,849,564,925,645,0.8795,player
86,1305,536,1334,640,0.8674,player
86,1502,478,1527,533,0.8234,player
87,1435,689,1492,812,0.9195,player
87,957,607,1010,707,0.9076,player
87,1562,508,1621,598,0.9049,player
87,1684,512,1744,600,0.8991,player
87,1319,535,1351,644,0.8945,player
87,1406,543,1440,643,0.8898,player
87,797,619,844,715,0.8838,player
87,868,562,942,645,0.8822,player
87,1491,508,1545,593,0.8739,player
87,1512,481,1539,540,0.8608,player
87,1593,570,1639,680,0.8512,player
87,1490,495,1535,575,0.2858,player
88,1439,689,1505,812,0.9315,player
88,1328,541,1370,644,0.9169,player
88,1699,514,1757,601,0.914,player
88,965,608,1019,708,0.9123,player
88,806,624,859,713,0.8974,player
88,1427,544,1461,644,0.8915,player
88,1502,521,1562,594,0.8629,player
88,1603,577,1640,680,0.844,player
88,878,563,958,646,0.824,player
88,1578,510,1632,599,0.823,player
88,1518,481,1558,546,0.8094,player
89,1448,690,1518,811,0.9322,player
89,1336,544,1388,646,0.9195,player
89,1714,516,1768,605,0.9122,player
89,892,564,970,648,0.9092,player
89,979,608,1030,707,0.9045,player
89,813,624,864,710,0.8984,player
89,1446,544,1480,644,0.8899,player
89,1514,487,1578,597,0.8773,player
89,1611,580,1652,681,0.875,player
89,1595,513,1642,602,0.8559,player
90,1462,693,1529,813,0.9279,player
90,1727,516,1784,608,0.9234,player
90,993,608,1039,704,0.9215,player
90,1346,548,1406,648,0.9169,player
90,1619,577,1671,686,0.8922,player
90,1465,546,1500,646,0.886,player
90,1526,500,1590,598,0.8738,player
90,1614,515,1653,599,0.8591,player
90,834,629,874,712,0.8369,player
90,910,563,977,649,0.8316,player
90,820,627,868,708,0.815,player
90,1529,480,1574,554,0.6758,player
91,1479,695,1536,814,0.9185,player
91,1363,549,1423,650,0.9176,player
91,1744,516,1801,610,0.9124,player
91,1625,576,1684,686,0.9046,player
91,1483,550,1520,649,0.9008,player
91,1008,608,1047,704,0.8985,player
91,839,631,888,713,0.8678,player
91,1627,515,1663,595,0.867,player
91,1547,511,1602,599,0.8507,player
91,922,568,981,651,0.8488,player
91,1538,480,1579,561,0.8351,player
91,825,631,877,712,0.6109,player
91,1542,480,1589,566,0.4799,player
92,1496,697,1543,816,0.923,player
92,1379,549,1433,653,0.9142,player
92,1759,515,1813,611,0.9133,player
92,1021,605,1055,705,0.9128,player
92,1621,579,1695,685,0.9057,player
92,1502,551,1538,651,0.8885,player
92,1545,480,1582,562,0.8845,player
92,1642,515,1677,588,0.8769,player
92,834,632,902,716,0.8442,player
92,1563,504,1607,600,0.8265,player
92,930,571,985,653,0.8205,player
93,1773,515,1822,614,0.9185,player
93,1506,698,1552,818,0.9153,player
93,1031,604,1063,708,0.909,player
93,1629,582,1705,684,0.9053,player
93,1394,549,1444,652,0.9004,player
93,1551,484,1589,564,0.8859,player
93,1518,551,1556,653,0.884,player
93,1655,515,1689,590,0.8762,player
93,824,635,889,715,0.8431,player
93,940,575,991,657,0.8381,player
93,1579,540,1614,602,0.7937,player
93,832,634,914,717,0.7672,player
93,1578,507,1613,602,0.6455,player
93,854,632,913,716,0.4853,player
93,606,626,636,678,0.3937,player
94,1784,514,1827,616,0.9266,player
94,1517,699,1562,821,0.9089,player
94,1408,548,1451,654,0.9061,player
94,830,640,919,716,0.9055,player
94,1636,592,1711,690,0.9027,player
94,1039,604,1070,707,0.8968,player
94,1534,555,1571,656,0.8954,player
94,1665,515,1703,606,0.8615,player
94,1584,500,1620,603,0.8612,player
94,1556,486,1598,565,0.8474,player
94,945,578,1002,659,0.8347,player
95,833,644,923,719,0.9239,player
95,1795,514,1835,617,0.9233,player
95,1644,595,1713,695,0.9153,player
95,1525,700,1572,824,0.9141,player
95,1045,604,1078,705,0.8998,player
95,1674,516,1712,615,0.8964,player
95,1419,548,1454,655,0.8879,player
95,1550,559,1585,658,0.878,player
95,1595,501,1627,604,0.8706,player
95,935,585,1016,661,0.8664,player
95,1566,492,1603,565,0.8112,player
96,1806,514,1846,619,0.9151,player
96,1534,702,1579,825,0.913,player
96,1658,598,1712,697,0.9119,player
96,1046,606,1084,709,0.9055,player
96,1427,549,1459,657,0.8963,player
96,1678,518,1725,616,0.8931,player
96,837,651,925,718,0.8844,player
96,1602,502,1636,607,0.8775,player
96,1565,559,1599,662,0.8589,player
96,1579,494,1608,559,0.8535,player
96,971,588,1028,664,0.8456,player
96,934,585,987,657,0.6522,player
97,1532,704,1588,828,0.9175,player
97,1816,516,1856,621,0.9061,player
97,1434,551,1466,660,0.9037,player
97,1054,608,1089,711,0.897,player
97,1685,522,1735,618,0.896,player
97,1607,505,1645,609,0.8939,player
97,839,658,896,716,0.8864,player
97,1672,596,1707,700,0.8815,player
97,1581,560,1615,667,0.8779,player
97,1580,496,1611,560,0.8607,player
97,960,591,1038,665,0.8227,player
97,659,631,686,687,0.2985,player
98,1695,529,1740,619,0.9185,player
98,1535,706,1594,833,0.9133,player
98,1824,518,1862,625,0.9096,player
98,1440,553,1474,664,0.9036,player
98,1615,509,1652,610,0.8984,player
98,1583,497,1616,563,0.8884,player
98,1678,598,1708,704,0.878,player
98,838,663,901,720,0.8745,player
98,1060,612,1093,714,0.8717,player
98,1593,563,1629,670,0.8687,player
98,960,597,1040,666,0.8034,player
98,672,632,697,689,0.3948,player
99,1541,710,1598,835,0.9148,player
99,1444,557,1481,668,0.9055,player
99,1704,533,1744,622,0.8989,player
99,1607,571,1639,673,0.8972,player
99,1831,523,1872,628,0.8959,player
99,1623,512,1659,613,0.8927,player
99,1584,498,1622,577,0.8883,player
99,1679,601,1717,708,0.8882,player
99,1063,617,1099,718,0.8683,player
99,836,674,926,725,0.7996,player
100,1444,559,1488,672,0.9144,player
100,1832,528,1878,631,0.9092,player
100,1551,715,1603,838,0.9083,player
100,1677,601,1728,713,0.8935,player
100,1582,499,1628,584,0.8928,player
100,1628,518,1667,614,0.8854,player
100,1713,537,1746,628,0.8833,player
100,1062,619,1103,721,0.8691,player
100,1616,578,1650,676,0.8491,player
100,831,679,905,725,0.8255,player
100,678,641,713,695,0.4879,player
100,989,637,1021,683,0.3175,player
101,1450,567,1495,674,0.9155,player
101,1559,718,1607,841,0.9073,player
101,1673,602,1736,715,0.9037,player
101,1832,533,1882,637,0.8985,player
101,1582,501,1622,588,0.8911,player
101,1059,622,1107,722,0.8878,player
101,1716,537,1749,630,0.8829,player
101,1622,577,1672,680,0.873,player
101,1637,524,1673,603,0.8394,player
101,836,687,895,725,0.6728,player
101,956,619,1032,685,0.3968,player
102,1672,604,1742,716,0.9186,player
102,1063,626,1111,726,0.9161,player
102,1457,570,1503,677,0.9148,player
102,1562,719,1611,843,0.9046,player
102,1833,539,1886,640,0.9041,player
102,1723,540,1754,638,0.8841,player
102,1635,581,1683,683,0.8702,player
102,1590,505,1622,591,0.8652,player
102,1645,527,1679,604,0.859,player
102,705,651,730,699,0.444,player
102,836,692,893,729,0.4081,player
102,703,639,730,702,0.3881,player
102,971,629,1035,685,0.3838,player
102,0,480,20,555,0.2922,player
102,953,620,1035,685,0.2649,player
103,1833,545,1893,643,0.9195,player
103,1070,630,1114,727,0.9112,player
103,1464,575,1510,680,0.9076,player
103,1568,718,1615,845,0.9027,player
103,1673,612,1747,717,0.8955,player
103,1647,530,1684,614,0.8923,player
103,1728,539,1759,639,0.8854,player
103,1594,510,1622,597,0.8416,player
103,1646,584,1688,685,0.7656,player
103,712,653,736,701,0.7479,player
103,841,693,891,731,0.556,player
104,1834,548,1902,646,0.9293,player
104,1596,512,1627,598,0.9261,player
104,1473,577,1514,682,0.9109,player
104,1676,611,1751,720,0.9078,player
104,1077,629,1118,730,0.9002,player
104,1732,539,1769,639,0.8978,player
104,1572,718,1619,846,0.8976,player
104,1650,530,1687,615,0.8815,player
104,1651,585,1691,686,0.8028,player
104,846,694,893,732,0.6837,player
105,1839,550,1911,648,0.9188,player
105,1594,514,1628,600,0.9185,player
105,1575,718,1623,846,0.9058,player
105,1732,539,1779,643,0.9028,player
105,1476,578,1514,684,0.8985,player
105,1681,626,1750,726,0.8984,player
105,1658,531,1691,624,0.8793,player
105,1081,631,1119,730,0.8744,player
105,849,693,893,733,0.7729,player
105,1661,587,1705,687,0.7518,player
105,897,679,917,728,0.4024,player
106,1570,718,1625,849,0.936,player
106,1849,551,1914,649,0.9127,player
106,1589,517,1633,602,0.9074,player
106,1734,541,1786,646,0.9014,player
106,1480,579,1516,686,0.8958,player
106,1088,631,1122,732,0.8828,player
106,1664,530,1697,635,0.8755,player
106,853,692,894,734,0.8656,player
106,1689,645,1746,729,0.8628,player
106,896,678,919,732,0.7705,player
106,1681,603,1717,689,0.7369,player
106,1682,619,1734,699,0.2624,player
106,896,678,935,733,0.2519,player
107,1567,721,1628,850,0.935,player
107,1572,519,1635,604,0.9154,player
107,1736,544,1793,647,0.9151,player
107,1858,551,1915,650,0.8961,player
107,1483,579,1519,687,0.892,player
107,1668,530,1702,634,0.8831,player
107,1697,641,1742,731,0.8595,player
107,1091,630,1123,733,0.8383,player
107,1688,588,1720,661,0.7976,player
107,857,691,894,736,0.6896,player
107,894,685,918,735,0.4768,player
107,731,661,756,710,0.3033,player
108,1564,725,1629,854,0.9352,player
108,1740,545,1798,650,0.9205,player
108,1571,523,1635,607,0.9106,player
108,1488,580,1524,690,0.8963,player
108,1869,551,1916,652,0.8908,player
108,1668,531,1707,638,0.8892,player
108,1092,630,1128,736,0.8701,player
108,1699,636,1733,732,0.8545,player
108,1697,589,1728,658,0.8382,player
108,859,693,899,737,0.6455,player
109,1563,728,1631,858,0.9284,player
109,1751,551,1801,652,0.912,player
109,1492,580,1532,692,0.9042,player
109,1573,527,1626,613,0.9023,player
109,1671,532,1712,638,0.8963,player
109,1879,550,1916,653,0.8812,player
109,1094,631,1130,738,0.8642,player
109,1699,638,1735,735,0.8559,player
109,739,664,766,713,0.6958,player
109,1711,589,1732,641,0.6173,player
109,858,692,894,740,0.3761,player
110,1562,733,1638,861,0.9314,player
110,1096,629,1133,739,0.91,player
110,1672,534,1717,640,0.9099,player
110,1494,579,1539,693,0.9091,player
110,1757,562,1801,654,0.8885,player
110,1577,532,1615,614,0.8876,player
110,1697,665,1739,740,0.8839,player
110,1882,548,1919,655,0.8802,player
110,1696,634,1739,714,0.6398,player
111,1564,736,1644,863,0.9338,player
111,1492,579,1544,696,0.9208,player
111,1096,630,1136,742,0.918,player
111,1574,534,1612,617,0.9152,player
111,1688,635,1745,740,0.9107,player
111,1674,536,1723,641,0.8902,player
111,1885,547,1919,656,0.8792,player
111,1764,552,1801,656,0.8737,player
111,1724,598,1748,653,0.8076,player
111,853,695,892,742,0.3294,player
112,1569,534,1618,618,0.9334,player
112,1570,740,1652,865,0.93,player
112,1095,631,1138,743,0.9149,player
112,1494,583,1550,697,0.9124,player
112,1685,635,1751,740,0.9026,player
112,1678,537,1729,646,0.8979,player
112,1886,545,1920,656,0.8763,player
112,1773,553,1802,628,0.869,player
112,1773,589,1802,656,0.8276,player
112,1733,599,1758,683,0.8246,player
113,1554,533,1619,619,0.9303,player
113,1576,740,1657,868,0.9241,player
113,1496,586,1554,700,0.9204,player
113,1094,631,1142,744,0.9186,player
113,1685,539,1733,648,0.9019,player
113,1684,637,1754,741,0.8977,player
113,1776,549,1805,656,0.8778,player
113,1884,546,1920,656,0.8704,player
113,1738,598,1766,695,0.7989,player
114,1584,740,1657,869,0.9334,player
114,1547,535,1617,617,0.9166,player
114,1501,591,1558,702,0.9126,player
114,1098,632,1147,747,0.9113,player
114,1684,636,1755,746,0.8964,player
114,1693,540,1737,646,0.891,player
114,1780,550,1809,657,0.8861,player
114,1884,548,1920,657,0.8577,player
114,1739,595,1773,711,0.768,player
114,1745,597,1774,695,0.5281,player
115,1589,740,1654,869,0.9323,player
115,1689,638,1752,748,0.9093,player
115,1102,635,1150,748,0.9048,player
115,1504,591,1559,703,0.9039,player
115,1700,540,1742,648,0.8998,player
115,1547,535,1612,618,0.8764,player
115,1782,548,1814,660,0.8761,player
115,1885,555,1920,658,0.8512,player
115,1750,602,1781,712,0.8005,player
116,1593,741,1649,871,0.9349,player
116,1505,592,1559,704,0.8993,player
116,1694,643,1746,750,0.8978,player
116,1104,636,1153,750,0.8961,player
116,1706,541,1745,650,0.8855,player
116,1787,551,1820,661,0.8774,player
116,1555,538,1595,617,0.8763,player
116,1885,558,1919,658,0.8491,player
116,1756,595,1793,714,0.8293,player
116,864,693,901,746,0.2706,player
117,1594,741,1647,873,0.916,player
117,1700,646,1739,750,0.8949,player
117,1507,592,1557,704,0.894,player
117,1104,637,1157,750,0.8895,player
117,1711,541,1746,651,0.8858,player
117,1548,537,1581,620,0.8856,player
117,1881,554,1920,658,0.8659,player
117,1787,554,1827,662,0.8625,player
117,1760,599,1795,716,0.8148,player
118,1537,535,1571,621,0.9179,player
118,1592,742,1646,874,0.9167,player
118,1103,638,1157,750,0.8962,player
118,1517,592,1554,704,0.8938,player
118,1713,541,1745,645,0.8712,player
118,1881,561,1920,661,0.8632,player
118,1704,638,1737,753,0.843,player
118,1769,599,1803,718,0.8014,player
118,1791,566,1831,664,0.7636,player
118,869,694,899,748,0.511,player
118,892,706,947,751,0.4473,player
118,1790,556,1829,642,0.2895,player
119,1590,741,1649,875,0.9157,player
119,1529,534,1567,620,0.9074,player
119,1103,638,1154,752,0.8977,player
119,1516,592,1553,705,0.8875,player
119,1796,554,1835,660,0.8872,player
119,1718,542,1746,641,0.8756,player
119,1774,602,1807,719,0.8662,player
119,1884,566,1920,662,0.8614,player
119,1704,644,1739,753,0.8247,player
119,871,691,899,750,0.7005,player
119,893,700,955,753,0.651,player
120,1588,743,1649,879,0.9185,player
120,1518,533,1566,621,0.8984,player
120,1102,639,1153,754,0.8982,player
120,1718,543,1747,644,0.887,player
120,1514,590,1553,708,0.8793,player
120,1776,603,1810,720,0.8621,player
120,1800,558,1838,661,0.854,player
120,1887,569,1920,665,0.8438,player
120,1701,645,1736,754,0.8437,player
121,1579,745,1648,882,0.9216,player
121,1498,538,1560,618,0.9056,player
121,1104,639,1153,754,0.897,player
121,1514,591,1553,710,0.8924,player
121,1780,602,1815,721,0.8817,player
121,1714,543,1749,643,0.8775,player
121,1694,642,1735,756,0.8716,player
121,1890,569,1920,666,0.8454,player
121,1797,557,1828,631,0.8423,player
121,1800,595,1839,666,0.7768,player
121,1798,577,1837,662,0.3792,player
122,1569,746,1645,882,0.9318,player
122,1509,591,1552,711,0.9047,player
122,1103,638,1151,754,0.8979,player
122,1492,537,1540,618,0.8937,player
122,1689,633,1739,756,0.8921,player
122,1781,604,1827,721,0.8778,player
122,1710,543,1749,645,0.8759,player
122,1796,559,1828,627,0.8434,player
122,1895,568,1920,667,0.843,player
122,1788,601,1839,666,0.3943,player
123,1566,749,1644,883,0.9387,player
123,1682,634,1737,758,0.9101,player
123,1508,593,1552,712,0.9063,player
123,1103,639,1153,757,0.9053,player
123,1782,606,1835,724,0.8792,player
123,1715,544,1751,653,0.8756,player
123,1493,537,1534,618,0.8753,player
123,1898,566,1920,667,0.848,player
123,1797,558,1833,654,0.7915,player
123,1796,572,1838,664,0.5786,player
124,1564,752,1640,886,0.9389,player
124,1507,594,1553,713,0.9118,player
124,1677,637,1735,760,0.9083,player
124,1102,640,1146,758,0.9054,player
124,1710,545,1752,657,0.8782,player
124,1780,602,1834,724,0.8762,player
124,1900,565,1920,668,0.8578,player
124,1491,535,1528,621,0.8443,player
124,1795,560,1829,631,0.7867,player
125,1562,752,1637,888,0.9261,player
125,1672,641,1735,763,0.9151,player
125,1507,597,1555,715,0.9113,player
125,1103,640,1153,760,0.9042,player
125,1482,535,1521,620,0.8875,player
125,1712,545,1753,658,0.8861,player
125,1783,607,1832,725,0.8647,player
125,1904,566,1920,668,0.8406,player
125,1796,560,1835,622,0.8158,player
125,873,698,904,751,0.6788,player
127,833,573,872,656,0.3433,player
127,572,406,603,472,0.3266,player
