player_id,frame,view,x1,y1,x2,y2
691,41,broadcast,885,592,947,695
692,43,tacticam,894,190,931,233
692,43,broadcast,1345,487,1402,569
693,43,tacticam,931,235,958,277
694,43,tacticam,961,181,986,226
695,43,tacticam,364,397,395,451
695,41,broadcast,1460,694,1541,813
684,43,tacticam,624,147,656,189
696,43,tacticam,786,183,806,227
696,43,broadcast,1566,454,1597,521
697,43,tacticam,1169,374,1189,427
698,43,tacticam,348,368,375,423
698,41,broadcast,1543,458,1575,535
699,43,tacticam,555,100,584,146
700,43,tacticam,1652,473,1685,548
700,44,broadcast,1466,689,1527,815
701,44,tacticam,788,546,828,602
701,42,broadcast,1459,693,1527,814
700,44,tacticam,1654,480,1687,537
702,44,tacticam,1489,264,1524,312
702,42,broadcast,1459,693,1527,814
703,44,tacticam,293,670,331,736
703,42,broadcast,1459,693,1527,814
704,44,tacticam,740,269,782,311
704,42,broadcast,1506,492,1573,583
705,44,tacticam,1101,481,1129,536
706,44,tacticam,356,466,384,524
706,46,broadcast,1027,537,1076,629
707,44,tacticam,1337,777,1371,845
707,42,broadcast,1459,693,1527,814
708,44,tacticam,779,384,811,436
709,44,tacticam,625,149,658,191
709,42,broadcast,1459,693,1527,814
710,44,tacticam,785,184,811,229
710,42,broadcast,1573,455,1619,521
711,44,tacticam,931,236,963,278
672,44,tacticam,1693,353,1719,412
712,44,tacticam,960,184,991,227
712,44,broadcast,1578,565,1632,666
713,44,tacticam,893,193,930,234
713,45,broadcast,1347,485,1417,569
714,44,tacticam,489,224,525,276
714,42,broadcast,889,591,942,696
715,44,tacticam,1170,375,1195,428
716,44,tacticam,1062,291,1079,344
717,44,tacticam,729,351,760,403
717,44,broadcast,899,589,945,697
718,44,tacticam,348,368,376,425
719,44,tacticam,366,395,397,450
719,42,broadcast,1573,455,1619,521
720,44,tacticam,560,113,583,147
700,45,tacticam,1652,480,1690,538
721,45,tacticam,740,267,776,313
721,43,broadcast,1581,563,1644,665
706,45,tacticam,1099,480,1132,534
722,45,tacticam,782,185,814,229
722,43,broadcast,1463,690,1521,813
722,45,tacticam,294,667,334,729
712,45,tacticam,958,185,993,227
722,45,tacticam,1337,774,1372,844
723,45,tacticam,1173,375,1198,428
723,45,broadcast,1577,564,1628,666
724,45,tacticam,1490,265,1524,313
724,43,broadcast,1463,690,1521,813
725,45,tacticam,895,193,927,237
725,43,broadcast,1345,487,1402,569
726,45,tacticam,1689,353,1722,413
726,43,broadcast,1463,690,1521,813
727,45,tacticam,358,463,391,522
725,45,tacticam,930,238,964,279
728,45,tacticam,783,384,811,436
729,45,tacticam,622,151,661,192
729,44,broadcast,1466,689,1527,815
726,45,tacticam,789,545,822,601
730,45,tacticam,1065,292,1083,345
731,45,tacticam,365,397,401,447
731,43,broadcast,1463,690,1521,813
732,45,tacticam,349,370,377,428
732,44,broadcast,1578,565,1632,666
733,45,tacticam,731,352,757,403
717,45,tacticam,494,226,521,276
734,45,tacticam,562,116,585,148
729,46,tacticam,1650,480,1690,537
732,46,tacticam,360,462,397,519
735,46,tacticam,1068,292,1088,346
736,46,tacticam,1098,480,1134,532
736,44,broadcast,1578,565,1632,666
737,46,tacticam,932,239,963,282
738,46,tacticam,296,662,334,723
738,44,broadcast,1466,689,1527,815
739,46,tacticam,1174,376,1203,428
739,44,broadcast,1346,486,1409,571
738,46,tacticam,1340,771,1375,843
740,46,tacticam,498,226,524,276
741,46,tacticam,789,544,815,601
742,46,tacticam,1686,355,1723,413
742,44,broadcast,1466,689,1527,815
743,46,tacticam,787,385,809,435
744,46,tacticam,742,267,771,314
744,44,broadcast,1346,486,1409,571
745,46,tacticam,629,153,660,193
669,46,tacticam,1494,268,1521,316
746,46,tacticam,775,187,815,228
746,44,broadcast,1466,689,1527,815
747,46,tacticam,733,352,755,404
748,46,tacticam,897,195,925,238
749,46,tacticam,956,188,988,228
750,46,tacticam,365,397,404,446
750,44,broadcast,1466,689,1527,815
751,46,tacticam,353,371,376,424
751,46,broadcast,1047,525,1088,602
752,46,tacticam,565,113,588,150
753,47,tacticam,1340,769,1378,841
753,45,broadcast,1466,688,1529,809
754,47,tacticam,1648,481,1690,538
754,45,broadcast,1466,688,1529,809
755,47,tacticam,1174,377,1208,429
755,46,broadcast,1579,562,1636,669
756,47,tacticam,934,241,962,285
757,47,tacticam,1097,479,1134,533
758,47,tacticam,362,460,403,516
758,45,broadcast,903,589,953,698
759,47,tacticam,1068,292,1094,346
760,47,tacticam,296,661,331,721
760,45,broadcast,1466,688,1529,809
760,47,tacticam,786,542,820,600
706,47,tacticam,502,227,529,276
761,47,tacticam,740,267,765,316
761,47,broadcast,1346,489,1424,574
762,47,tacticam,789,385,809,437
763,47,tacticam,1685,357,1724,414
763,45,broadcast,1466,688,1529,809
764,47,tacticam,957,188,987,230
765,47,tacticam,637,155,657,196
766,47,tacticam,732,352,761,403
767,47,tacticam,365,397,409,447
767,45,broadcast,1466,688,1529,809
768,47,tacticam,777,188,811,230
768,47,broadcast,1448,690,1531,808
769,47,tacticam,1498,271,1518,318
770,47,tacticam,898,196,921,239
771,47,tacticam,356,372,379,421
771,45,broadcast,1018,539,1060,629
772,47,tacticam,567,110,595,152
773,48,tacticam,1342,768,1380,839
773,46,broadcast,1453,689,1531,808
774,48,tacticam,1176,379,1210,430
774,47,broadcast,1580,562,1642,671
775,48,tacticam,297,657,329,720
775,46,broadcast,724,665,770,776
773,48,tacticam,1070,296,1100,348
761,48,tacticam,363,460,405,513
776,48,tacticam,1100,480,1132,534
773,48,tacticam,785,540,824,599
777,48,tacticam,740,267,767,316
778,48,tacticam,1651,483,1687,540
778,46,broadcast,724,665,770,776
779,48,tacticam,789,385,814,437
780,48,tacticam,732,351,765,403
781,48,tacticam,1689,358,1725,416
781,46,broadcast,1453,689,1531,808
782,48,tacticam,505,227,535,276
782,46,broadcast,1579,562,1636,669
783,48,tacticam,936,244,957,286
784,48,tacticam,1499,271,1518,320
785,48,tacticam,780,191,802,235
786,48,tacticam,960,190,984,232
781,48,tacticam,366,397,408,447
787,48,tacticam,640,158,656,198
788,48,tacticam,358,372,379,418
789,48,tacticam,898,196,925,239
790,49,tacticam,298,653,334,718
790,47,broadcast,1448,690,1531,808
790,49,tacticam,780,539,828,592
791,49,tacticam,1344,767,1382,837
791,47,broadcast,1448,690,1531,808
791,49,tacticam,1074,295,1106,348
774,49,tacticam,1180,380,1212,432
792,49,tacticam,738,267,771,313
792,48,broadcast,1351,497,1420,575
761,49,tacticam,732,351,771,402
793,49,tacticam,936,245,958,285
794,49,tacticam,790,384,820,435
795,49,tacticam,509,228,541,277
795,47,broadcast,1580,562,1642,671
796,49,tacticam,368,459,404,512
796,47,broadcast,908,592,959,693
792,49,tacticam,1101,481,1127,534
797,49,tacticam,1500,272,1519,320
798,49,tacticam,1695,360,1723,417
798,48,broadcast,730,665,774,778
761,49,tacticam,898,196,932,240
799,49,tacticam,1654,484,1683,540
799,48,broadcast,730,665,774,778
800,49,tacticam,631,159,662,200
801,49,tacticam,780,192,799,235
791,49,tacticam,368,397,407,451
802,49,tacticam,960,190,978,233
803,49,tacticam,358,371,380,421
803,47,broadcast,1035,534,1087,630
804,50,tacticam,302,648,341,715
804,48,broadcast,1448,692,1524,812
805,50,tacticam,791,383,825,432
806,50,tacticam,936,243,965,287
792,50,tacticam,901,196,936,240
807,50,tacticam,1082,296,1113,349
807,48,broadcast,1448,692,1524,812
808,50,tacticam,635,160,670,202
808,52,broadcast,1448,692,1506,818
809,50,tacticam,732,351,775,401
808,50,tacticam,777,538,828,589
792,50,tacticam,513,228,549,278
808,50,tacticam,1655,484,1680,541
810,50,tacticam,1102,482,1126,534
810,51,broadcast,1371,509,1404,580
808,50,tacticam,1349,767,1383,836
811,50,tacticam,1503,272,1523,320
812,50,tacticam,737,267,773,311
812,48,broadcast,1576,561,1646,665
813,50,tacticam,959,190,985,233
814,50,tacticam,1699,361,1720,416
814,51,broadcast,745,664,786,779
808,50,tacticam,779,191,806,235
815,50,tacticam,369,459,402,512
815,48,broadcast,1576,561,1646,665
807,50,tacticam,376,397,405,452
816,50,tacticam,359,370,383,427
816,48,broadcast,1351,497,1420,575
816,50,tacticam,1186,382,1214,433
808,51,tacticam,305,643,349,708
817,51,tacticam,939,245,970,286
818,51,tacticam,515,230,554,278
818,49,broadcast,1354,501,1412,576
819,51,tacticam,779,537,826,590
819,50,broadcast,505,533,547,622
820,51,tacticam,373,458,404,511
820,51,broadcast,1575,570,1632,671
821,51,tacticam,637,160,676,203
821,52,broadcast,1448,692,1506,818
822,51,tacticam,900,198,935,241
823,51,tacticam,1352,767,1381,834
823,49,broadcast,735,666,779,780
824,51,tacticam,1655,484,1682,541
824,49,broadcast,735,666,779,780
825,51,tacticam,1088,296,1119,349
825,49,broadcast,1448,695,1514,813
826,51,tacticam,734,267,774,314
826,49,broadcast,1354,501,1412,576
827,51,tacticam,776,192,812,236
827,51,broadcast,1449,693,1500,816
828,51,tacticam,1100,481,1131,535
828,52,broadcast,1582,574,1624,672
829,51,tacticam,735,353,775,402
830,51,tacticam,797,383,831,432
831,51,tacticam,1503,273,1528,321
831,51,broadcast,1449,693,1500,816
832,51,tacticam,960,190,990,233
833,51,tacticam,1701,362,1719,418
834,51,tacticam,380,398,414,455
834,50,broadcast,1448,695,1505,814
835,51,tacticam,358,370,388,426
835,49,broadcast,1354,501,1412,576
836,51,tacticam,1191,382,1214,431
836,51,broadcast,917,600,964,697
834,52,tacticam,307,639,351,699
837,52,tacticam,1101,480,1135,530
837,50,broadcast,1572,566,1644,668
838,52,tacticam,1094,297,1125,350
838,50,broadcast,1448,695,1505,814
839,52,tacticam,774,193,810,232
839,51,broadcast,1543,466,1580,532
828,52,tacticam,375,455,410,510
840,52,tacticam,1656,483,1685,541
840,50,broadcast,1448,695,1505,814
841,52,tacticam,1502,273,1532,323
841,52,broadcast,1448,692,1506,818
842,52,tacticam,518,232,558,281
842,50,broadcast,1572,566,1644,668
843,52,tacticam,1354,766,1379,832
843,50,broadcast,739,665,779,778
844,52,tacticam,785,537,819,590
844,54,broadcast,1434,693,1518,812
845,52,tacticam,958,191,993,234
846,52,tacticam,904,199,935,243
846,52,broadcast,1080,548,1135,636
847,52,tacticam,799,383,834,432
848,52,tacticam,736,267,769,314
848,50,broadcast,1572,566,1644,668
843,52,tacticam,1702,362,1723,418
849,52,tacticam,740,353,772,404
849,51,broadcast,1575,570,1632,671
850,52,tacticam,938,246,971,288
839,52,tacticam,383,398,420,457
844,52,tacticam,640,163,677,204
851,52,tacticam,360,371,389,428
851,50,broadcast,914,600,962,697
828,52,tacticam,1194,382,1213,432
852,53,tacticam,311,636,348,697
852,51,broadcast,1449,693,1500,816
853,53,tacticam,1100,480,1136,530
853,51,broadcast,1069,548,1125,635
854,53,tacticam,1656,483,1689,540
854,51,broadcast,1449,693,1500,816
855,53,tacticam,804,383,836,432
849,53,tacticam,377,453,417,508
856,53,tacticam,782,535,816,591
856,51,broadcast,1449,693,1500,816
857,53,tacticam,1701,361,1728,420
857,51,broadcast,1449,693,1500,816
858,53,tacticam,776,193,806,235
828,53,tacticam,1196,383,1216,431
859,53,tacticam,1102,298,1128,350
859,51,broadcast,1449,693,1500,816
844,53,tacticam,381,401,420,455
860,53,tacticam,958,193,991,234
860,51,broadcast,1575,570,1632,671
844,53,tacticam,1504,275,1534,322
861,53,tacticam,1356,764,1381,832
861,52,broadcast,1541,470,1574,554
860,53,tacticam,524,233,560,282
862,53,tacticam,739,355,771,404
862,54,broadcast,1096,548,1149,637
863,53,tacticam,908,201,932,245
864,53,tacticam,938,247,974,290
810,53,tacticam,367,372,390,429
828,53,tacticam,740,268,762,316
859,53,tacticam,648,165,679,207
865,54,tacticam,1654,483,1692,540
865,52,broadcast,1448,692,1506,818
866,54,tacticam,782,532,814,591
866,52,broadcast,1448,692,1506,818
867,54,tacticam,1101,480,1136,530
867,52,broadcast,1080,548,1135,636
866,54,tacticam,1699,362,1734,421
868,54,tacticam,316,634,345,697
868,52,broadcast,1448,692,1506,818
828,54,tacticam,1199,382,1223,432
869,54,tacticam,1358,761,1387,830
869,52,broadcast,748,664,794,770
870,54,tacticam,960,193,987,237
870,56,broadcast,1528,467,1550,514
871,54,tacticam,811,384,835,431
828,54,tacticam,383,451,426,504
872,54,tacticam,1505,277,1537,325
872,52,broadcast,1448,692,1506,818
873,54,tacticam,529,236,564,282
873,52,broadcast,1582,574,1624,672
874,54,tacticam,1110,299,1133,350
874,52,broadcast,1448,692,1506,818
874,54,tacticam,383,399,424,454
873,54,tacticam,741,355,769,404
875,54,tacticam,910,202,930,246
875,55,broadcast,1534,467,1555,519
870,54,tacticam,781,195,802,237
876,54,tacticam,739,268,761,315
877,54,tacticam,944,248,974,291
878,54,tacticam,368,372,391,428
879,54,tacticam,658,166,680,209
879,56,broadcast,1536,493,1575,573
880,55,tacticam,1701,363,1738,421
880,53,broadcast,1445,692,1511,815
880,55,tacticam,782,530,819,589
881,55,tacticam,320,632,346,695
844,55,tacticam,1653,484,1695,541
882,55,tacticam,1361,759,1392,828
882,53,broadcast,752,663,796,766
883,55,tacticam,1202,383,1229,432
883,55,broadcast,1571,566,1629,678
884,55,tacticam,1102,480,1133,529
884,53,broadcast,1352,500,1398,550
885,55,tacticam,1117,298,1136,351
886,55,tacticam,740,267,767,315
887,55,tacticam,386,453,430,502
887,53,broadcast,913,598,980,699
888,55,tacticam,815,383,832,431
889,55,tacticam,386,401,426,453
889,53,broadcast,1445,692,1511,815
862,55,tacticam,533,236,563,282
862,55,tacticam,745,353,774,403
890,55,tacticam,1510,280,1539,327
891,55,tacticam,912,201,935,245
875,55,tacticam,781,196,799,238
892,55,tacticam,965,195,985,239
893,55,tacticam,370,372,395,423
894,55,tacticam,948,249,974,294
894,53,broadcast,536,536,578,625
895,56,tacticam,324,628,353,692
895,54,broadcast,754,663,798,770
883,56,tacticam,1204,385,1235,433
895,56,tacticam,1703,366,1742,422
896,56,tacticam,783,529,823,586
896,54,broadcast,1434,693,1518,812
897,56,tacticam,1653,485,1696,541
897,54,broadcast,1434,693,1518,812
898,56,tacticam,1102,481,1129,531
898,57,broadcast,1367,505,1409,584
883,56,tacticam,739,269,771,313
897,56,tacticam,1361,758,1397,828
899,56,tacticam,780,196,807,239
899,54,broadcast,754,663,798,770
900,56,tacticam,817,382,839,431
883,56,tacticam,747,353,781,401
901,56,tacticam,913,202,939,242
862,56,tacticam,390,452,430,501
875,56,tacticam,1123,301,1139,352
902,56,tacticam,662,172,688,211
902,54,broadcast,1072,543,1109,615
875,56,tacticam,967,197,985,240
899,56,tacticam,1517,282,1540,328
862,56,tacticam,536,236,564,283
902,56,tacticam,395,401,424,452
903,56,tacticam,373,372,397,420
903,56,broadcast,1108,547,1157,638
904,56,tacticam,950,250,973,295
905,57,tacticam,1361,758,1402,826
905,55,broadcast,1425,694,1521,808
906,57,tacticam,327,624,361,687
906,55,broadcast,753,663,805,769
898,57,tacticam,1102,482,1135,529
905,57,tacticam,782,528,826,582
883,57,tacticam,737,269,775,313
907,57,tacticam,1208,385,1240,435
906,57,tacticam,1711,368,1744,424
908,57,tacticam,777,197,811,239
908,55,broadcast,753,663,805,769
909,57,tacticam,540,236,573,282
910,57,tacticam,914,203,944,246
911,57,tacticam,750,353,786,401
912,57,tacticam,374,371,400,424
913,57,tacticam,664,171,693,213
913,58,broadcast,1423,698,1497,815
914,57,tacticam,821,381,845,431
915,57,tacticam,1661,487,1696,543
915,55,broadcast,1071,547,1114,616
916,57,tacticam,964,198,991,240
917,57,tacticam,952,250,975,294
875,57,tacticam,1520,284,1539,330
918,57,tacticam,394,449,428,502
918,55,broadcast,904,598,990,700
875,57,tacticam,1130,301,1145,353
919,57,tacticam,398,401,423,451
919,57,broadcast,1521,468,1548,516
898,58,tacticam,1102,482,1140,530
920,58,tacticam,1363,758,1407,825
920,56,broadcast,1425,695,1517,810
921,58,tacticam,1213,386,1244,436
921,57,broadcast,1556,570,1641,670
913,58,tacticam,329,620,367,681
922,58,tacticam,965,197,993,239
923,58,tacticam,824,380,850,429
924,58,tacticam,1714,370,1744,423
924,56,broadcast,752,662,812,769
925,58,tacticam,733,269,774,313
925,60,broadcast,1367,504,1425,587
926,58,tacticam,782,527,822,581
926,56,broadcast,1425,695,1517,810
927,58,tacticam,774,198,813,238
927,56,broadcast,1425,695,1517,810
928,58,tacticam,749,352,788,399
928,60,broadcast,1560,573,1623,676
929,58,tacticam,914,204,946,248
930,58,tacticam,953,249,981,294
925,58,tacticam,545,236,580,283
931,58,tacticam,376,372,401,423
932,58,tacticam,1135,301,1151,352
913,58,tacticam,667,173,697,216
919,58,tacticam,1665,488,1686,544
903,58,tacticam,398,449,426,501
870,58,tacticam,1522,284,1541,330
919,58,tacticam,401,398,426,450
919,58,tacticam,1662,488,1689,555
898,59,tacticam,1102,482,1142,529
913,59,tacticam,331,618,367,674
933,59,tacticam,1369,758,1408,823
933,57,broadcast,1425,696,1508,813
934,59,tacticam,954,251,985,295
935,59,tacticam,550,235,585,284
935,60,broadcast,1367,504,1425,587
936,59,tacticam,1219,388,1245,437
936,57,broadcast,1367,505,1409,584
937,59,tacticam,738,269,774,315
937,61,broadcast,1368,503,1427,588
913,59,tacticam,784,527,818,582
938,59,tacticam,378,372,402,423
939,59,tacticam,964,199,996,240
940,59,tacticam,915,205,947,249
941,59,tacticam,402,446,428,501
942,59,tacticam,777,198,810,241
943,59,tacticam,1722,371,1744,424
943,61,broadcast,751,657,795,759
944,59,tacticam,1137,302,1158,354
945,59,tacticam,826,380,854,429
946,59,tacticam,401,396,431,447
946,58,broadcast,1423,698,1497,815
946,59,tacticam,670,175,700,217
947,59,tacticam,754,351,784,399
947,61,broadcast,1563,575,1609,677
943,59,tacticam,1667,488,1692,544
946,60,tacticam,405,395,438,446
948,60,tacticam,1101,483,1141,529
948,62,broadcast,1368,503,1424,589
949,60,tacticam,830,379,859,429
946,60,tacticam,332,614,365,673
950,60,tacticam,962,199,997,240
951,60,tacticam,1373,758,1408,822
951,58,broadcast,1423,698,1497,815
952,60,tacticam,405,446,435,499
952,60,broadcast,913,599,957,702
935,60,tacticam,553,236,590,285
953,60,tacticam,1524,285,1552,331
953,58,broadcast,1423,698,1497,815
947,60,tacticam,1223,388,1247,436
954,60,tacticam,784,526,813,581
954,58,broadcast,1423,698,1497,815
955,60,tacticam,952,252,989,296
947,60,tacticam,743,268,769,317
956,60,tacticam,783,200,801,243
956,62,broadcast,609,545,653,634
957,60,tacticam,382,373,407,425
957,61,broadcast,1494,503,1530,593
958,60,tacticam,1725,370,1744,425
959,60,tacticam,920,205,945,251
960,60,tacticam,672,175,699,221
960,58,broadcast,1423,698,1497,815
943,60,tacticam,1139,301,1165,354
961,60,tacticam,1667,488,1691,544
957,60,tacticam,757,353,782,403
937,61,tacticam,1101,484,1137,529
962,61,tacticam,1525,284,1556,331
962,59,broadcast,1423,698,1483,817
962,61,tacticam,411,392,441,444
963,61,tacticam,337,612,364,673
963,59,broadcast,1423,698,1483,817
943,61,tacticam,1375,757,1406,822
964,61,tacticam,408,444,443,497
943,61,tacticam,1143,303,1172,355
965,61,tacticam,1666,488,1695,543
965,59,broadcast,1423,698,1483,817
966,61,tacticam,782,200,801,244
967,61,tacticam,956,253,990,297
968,61,tacticam,1227,389,1246,438
968,62,broadcast,1557,573,1597,676
956,61,tacticam,1727,372,1748,427
969,61,tacticam,786,526,812,581
969,59,broadcast,1423,698,1483,817
970,61,tacticam,678,178,698,223
970,60,broadcast,1424,695,1472,816
971,61,tacticam,967,201,995,243
937,61,tacticam,558,236,596,286
972,61,tacticam,835,379,859,429
968,61,tacticam,385,375,409,424
957,61,tacticam,744,269,763,315
973,61,tacticam,924,207,945,251
968,61,tacticam,760,353,782,402
974,62,tacticam,338,607,370,670
974,60,broadcast,1424,695,1472,816
975,62,tacticam,1667,488,1700,544
975,60,broadcast,1424,695,1472,816
976,62,tacticam,1375,756,1403,821
976,60,broadcast,1424,695,1472,816
977,62,tacticam,1526,286,1559,332
977,60,broadcast,751,656,800,758
978,62,tacticam,1102,484,1130,528
978,64,broadcast,1369,510,1414,588
968,62,tacticam,1230,388,1250,438
979,62,tacticam,785,524,818,580
979,60,broadcast,1424,695,1472,816
968,62,tacticam,741,269,767,316
980,62,tacticam,781,202,808,243
980,60,broadcast,1424,695,1472,816
981,62,tacticam,1727,372,1752,427
982,62,tacticam,959,255,988,300
943,62,tacticam,1149,305,1178,356
983,62,tacticam,388,375,411,424
983,61,broadcast,1130,554,1181,641
984,62,tacticam,410,442,447,493
937,62,tacticam,562,239,598,288
985,62,tacticam,925,208,944,252
986,62,tacticam,973,202,992,244
968,62,tacticam,763,354,786,401
987,62,tacticam,839,380,858,430
988,62,tacticam,682,179,705,222
980,62,tacticam,419,392,444,441
989,63,tacticam,783,522,824,578
989,61,broadcast,1420,693,1476,816
989,63,tacticam,1378,753,1408,820
990,63,tacticam,1665,488,1703,544
990,61,broadcast,1420,693,1476,816
991,63,tacticam,1529,288,1561,333
991,61,broadcast,1420,693,1476,816
991,63,tacticam,341,602,377,666
943,63,tacticam,1156,304,1185,356
943,63,tacticam,1725,372,1756,428
968,63,tacticam,1233,387,1256,438
948,63,tacticam,1101,482,1133,530
992,63,tacticam,762,351,792,402
992,64,broadcast,1480,475,1518,542
993,63,tacticam,742,270,771,313
993,61,broadcast,1563,575,1609,677
994,63,tacticam,777,203,811,241
994,61,broadcast,1420,693,1476,816
995,63,tacticam,386,375,418,427
995,61,broadcast,1130,554,1181,641
996,63,tacticam,565,242,599,288
996,61,broadcast,1368,503,1427,588
997,63,tacticam,410,441,450,491
997,62,broadcast,1368,503,1424,589
994,63,tacticam,683,181,713,224
998,63,tacticam,841,381,862,431
994,63,tacticam,421,390,453,440
999,63,tacticam,924,207,950,252
1000,63,tacticam,964,257,985,300
1001,63,tacticam,973,204,990,245
1002,64,tacticam,779,520,827,573
1002,62,broadcast,1413,692,1476,815
1003,64,tacticam,1103,481,1138,528
1003,62,broadcast,1368,503,1424,589
1004,64,tacticam,1380,751,1412,819
1004,62,broadcast,1413,692,1476,815
1004,64,tacticam,344,600,383,660
1004,64,tacticam,1662,489,1706,543
1004,64,tacticam,1725,373,1761,429
1005,64,tacticam,741,269,775,312
1005,62,broadcast,1368,503,1424,589
1006,64,tacticam,763,352,797,399
1006,62,broadcast,1368,503,1424,589
1007,64,tacticam,571,241,598,287
1007,64,broadcast,1369,510,1414,588
1008,64,tacticam,384,374,424,430
1008,62,broadcast,1368,503,1424,589
1009,64,tacticam,1533,291,1560,336
1009,63,broadcast,1482,470,1523,523
1010,64,tacticam,685,182,717,226
1010,62,broadcast,1413,692,1476,815
1010,64,tacticam,1162,306,1191,357
1011,64,tacticam,428,386,461,440
1011,62,broadcast,1413,692,1476,815
1012,64,tacticam,413,440,450,492
1013,64,tacticam,844,379,867,429
1014,64,tacticam,1237,387,1261,438
1014,62,broadcast,1557,573,1597,676
1015,64,tacticam,927,208,955,253
1011,64,tacticam,774,203,810,242
1016,64,tacticam,965,256,984,300
1017,64,tacticam,971,203,994,247
1018,65,tacticam,1381,749,1415,818
1018,63,broadcast,1397,692,1473,814
1019,65,tacticam,1236,388,1265,440
1019,63,broadcast,1541,573,1598,677
1020,65,tacticam,1728,375,1762,430
1020,63,broadcast,1397,692,1473,814
1021,65,tacticam,1102,480,1138,526
1021,63,broadcast,1364,504,1418,587
1022,65,tacticam,762,351,801,399
1020,65,tacticam,778,519,826,571
1023,65,tacticam,347,596,387,651
1023,63,broadcast,1397,692,1473,814
1024,65,tacticam,1665,491,1705,542
1024,63,broadcast,1397,692,1473,814
1025,65,tacticam,739,270,777,314
1025,65,broadcast,1355,511,1422,589
1026,65,tacticam,574,242,602,288
1027,65,tacticam,1169,305,1195,356
1027,63,broadcast,749,648,798,757
1025,65,tacticam,384,375,424,432
1028,65,tacticam,847,379,873,429
1029,65,tacticam,1538,291,1559,336
1029,65,broadcast,1482,474,1508,529
1024,65,tacticam,432,384,465,435
1024,65,tacticam,780,203,807,244
1030,65,tacticam,414,441,447,491
1030,63,broadcast,1541,573,1598,677
1031,65,tacticam,970,204,999,246
1032,65,tacticam,689,185,717,227
1033,65,tacticam,964,256,988,300
1034,65,tacticam,926,209,958,253
1035,66,tacticam,1382,747,1419,815
1035,64,broadcast,1389,694,1469,813
1036,66,tacticam,1237,388,1270,440
1036,65,broadcast,1540,571,1603,674
1037,66,tacticam,581,242,609,287
1025,66,tacticam,1100,477,1137,526
1038,66,tacticam,1732,377,1762,431
1038,64,broadcast,1518,502,1563,560
1039,66,tacticam,352,592,382,649
1039,67,broadcast,739,643,792,749
1040,66,tacticam,761,352,800,398
1040,68,broadcast,1463,470,1496,535
1041,66,tacticam,419,440,447,490
1041,64,broadcast,1480,475,1518,542
1042,66,tacticam,778,520,824,572
1042,65,broadcast,1389,697,1458,814
1025,66,tacticam,742,271,772,316
1043,66,tacticam,848,379,879,427
1044,66,tacticam,967,257,994,302
1045,66,tacticam,1176,308,1196,356
1045,66,broadcast,742,643,799,750
1046,66,tacticam,1664,492,1701,545
1047,66,tacticam,1541,294,1559,338
1048,66,tacticam,691,188,718,231
1049,66,tacticam,968,204,1003,247
1029,66,tacticam,782,205,801,247
1050,66,tacticam,924,211,956,255
1051,66,tacticam,437,383,464,431
1051,65,broadcast,1389,697,1458,814
1025,66,tacticam,389,381,424,433
1052,67,tacticam,1383,747,1421,813
1052,65,broadcast,1389,697,1458,814
1053,67,tacticam,1242,391,1271,440
1053,65,broadcast,1540,571,1603,674
1054,67,tacticam,422,437,453,489
1055,67,tacticam,355,590,381,649
1055,67,broadcast,1389,696,1439,816
1056,67,tacticam,764,354,802,399
1056,66,broadcast,637,547,682,637
1056,67,tacticam,1736,379,1761,432
1056,67,tacticam,850,379,881,425
1057,67,tacticam,771,520,819,572
1058,67,tacticam,1100,476,1122,527
1058,66,broadcast,1340,509,1397,555
1025,67,tacticam,584,243,617,290
1059,67,tacticam,444,382,466,428
1060,67,tacticam,781,205,801,248
1061,67,tacticam,1181,308,1199,358
1062,67,tacticam,1542,293,1558,339
1063,67,tacticam,1665,492,1699,545
1063,65,broadcast,630,546,673,636
1064,67,tacticam,397,383,423,431
1064,65,broadcast,1482,474,1508,529
1065,67,tacticam,966,259,997,302
1053,67,tacticam,744,273,766,318
1055,67,tacticam,693,189,718,232
1066,67,tacticam,929,213,954,257
1067,67,tacticam,969,207,997,246
1068,67,tacticam,645,135,664,170
1069,68,tacticam,1387,747,1421,811
1069,66,broadcast,1391,696,1447,816
1070,68,tacticam,423,435,460,488
1070,66,broadcast,1537,571,1599,668
1071,68,tacticam,1740,380,1760,433
1072,68,tacticam,587,243,622,291
1073,68,tacticam,358,588,382,648
1074,68,tacticam,1247,392,1272,441
1074,69,broadcast,1538,577,1579,676
1075,68,tacticam,1099,477,1121,526
1076,68,tacticam,771,519,813,571
1076,66,broadcast,1391,696,1447,816
1077,68,tacticam,1542,293,1562,339
1078,68,tacticam,768,352,799,402
1079,68,tacticam,854,379,884,426
1080,68,tacticam,963,260,1000,303
1081,68,tacticam,696,189,720,233
1081,70,broadcast,1527,497,1569,568
1074,68,tacticam,743,273,763,318
1082,68,tacticam,779,207,805,247
1083,68,tacticam,933,216,951,258
1084,68,tacticam,1185,308,1202,358
1085,68,tacticam,401,379,421,432
1086,68,tacticam,449,380,467,427
1081,68,tacticam,1667,493,1693,547
1087,68,tacticam,970,208,996,250
1088,68,tacticam,648,129,671,169
1089,69,tacticam,426,432,465,483
1089,67,broadcast,1535,573,1590,670
1090,69,tacticam,1389,747,1419,810
1090,67,broadcast,1389,696,1439,816
1091,69,tacticam,1741,381,1760,434
1092,69,tacticam,589,244,625,292
1092,67,broadcast,1147,544,1211,642
